iteration,residual,left_bc,right_bc,mrae,max_error
2600,0.009675786830484867,0.0003635516040958464,0.001946356613188982,0.09749974310398102,0.1101643294095993
2610,0.009480757638812065,0.00035697745624929667,0.0018919043941423297,0.09638343006372452,0.10947965085506439
2620,0.009286729618906975,0.00035081326495856047,0.0018396333325654268,0.09528619050979614,0.10879330337047577
2630,0.0090938163921237,0.0003449345822446048,0.001789238303899765,0.09419848024845123,0.10810098052024841
2640,0.00890196580439806,0.00033933488884940743,0.0017405254766345024,0.09311509132385254,0.10740154981613159
2650,0.00871126540005207,0.00033390920725651085,0.001693302416242659,0.09203305095434189,0.10669288039207458
2660,0.008521831594407558,0.0003286362625658512,0.0016473658615723252,0.09095022827386856,0.10597141087055206
2670,0.008333715610206127,0.0003234785108361393,0.0016026039374992251,0.08986295014619827,0.10523802042007446
2680,0.008147140964865685,0.0003183825174346566,0.0015588488895446062,0.08876816928386688,0.10448840260505676
2690,0.007962215691804886,0.00031333393417298794,0.0015160274924710393,0.08766267448663712,0.10372303426265717
2700,0.007779110223054886,0.00030830991454422474,0.001474072108976543,0.08654709160327911,0.10294002294540405
2710,0.007598056923598051,0.00030328307184390724,0.0014328706311061978,0.08545324951410294,0.10213896632194519
2720,0.007419238798320293,0.0002982277947012335,0.0013923922087997198,0.08436255156993866,0.10131952166557312
2730,0.00724282069131732,0.00029315866413526237,0.0013526506954804063,0.08326070755720139,0.10048063099384308
2740,0.007069075014442205,0.00028802448650822043,0.0013135861372575164,0.082148477435112,0.09962308406829834
2750,0.006898165214806795,0.00028286079759709537,0.0012752076145261526,0.08102427423000336,0.0987471342086792
2760,0.006730318535119295,0.0002776328183244914,0.0012375102378427982,0.0798928290605545,0.09785206615924835
2770,0.006565710995346308,0.00027236330788582563,0.0012005253229290247,0.07875283062458038,0.09694170951843262
2780,0.006404548417776823,0.0002670502581167966,0.0011642469326034188,0.07760374993085861,0.09601335227489471
2790,0.006246973294764757,0.0002616860147099942,0.001128741423599422,0.07644649595022202,0.09507079422473907
2800,0.0060931602492928505,0.0002562937734182924,0.0010939945932477713,0.0753173902630806,0.09411430358886719
2810,0.005943236872553825,0.0002508818870410323,0.0010600375244393945,0.0742153599858284,0.09314464032649994
2820,0.005797331687062979,0.00024545504129491746,0.001026900834403932,0.07311122119426727,0.09216475486755371
2830,0.005655527580529451,0.00024004772421903908,0.0009945950005203485,0.07200568914413452,0.09117493033409119
2840,0.00551792373880744,0.00023466242419090122,0.0009631276479922235,0.07089905440807343,0.09017683565616608
2850,0.005384530872106552,0.00022930465638637543,0.0009325388818979263,0.0697927474975586,0.0891718864440918
2860,0.00525541789829731,0.00022403108596336097,0.0009027841151691973,0.06869141012430191,0.08816146850585938
2870,0.0051305703818798065,0.00021881535940337926,0.0008739039767533541,0.06759874522686005,0.08714723587036133
2880,0.005009995307773352,0.0002137018454959616,0.0008458640077151358,0.06650719791650772,0.08613026142120361
2890,0.004893638659268618,0.00020868467981927097,0.0008186765480786562,0.06542353332042694,0.08511170744895935
2900,0.004781483672559261,0.0002037821977864951,0.000792312843259424,0.06434488296508789,0.08409282565116882
2910,0.004673414397984743,0.00019899901235476136,0.0007667826139368117,0.06327100843191147,0.08307495713233948
2920,0.004569343291223049,0.00019435353169683367,0.0007420588517561555,0.062202490866184235,0.08205880224704742
2930,0.004469162784516811,0.00018985927454195917,0.0007181174587458372,0.06114056333899498,0.08104471862316132
2940,0.004372809547930956,0.00018550080130808055,0.0006949420785531402,0.06008628010749817,0.08003509044647217
2950,0.004280088469386101,0.00018129935779143125,0.0006725162966176867,0.05903969705104828,0.0790298581123352
2960,0.004190914798527956,0.00017724419012665749,0.0006508192745968699,0.05800039693713188,0.0780300498008728
2970,0.004105092026293278,0.0001733442913973704,0.0006298389635048807,0.05697065591812134,0.07703691720962524
2980,0.004022533074021339,0.00016959580534603447,0.0006095361895859241,0.05595159903168678,0.07604999840259552
2990,0.0039430405013263226,0.0001659925328567624,0.0005899202660657465,0.05494283512234688,0.07507115602493286
3000,0.0038664950989186764,0.00016253127250820398,0.000570957432501018,0.05394457280635834,0.07410077750682831
3010,0.003792744129896164,0.00015921865997370332,0.0005526135792024434,0.052959270775318146,0.07313932478427887
3020,0.003721630899235606,0.0001560392847750336,0.0005348992999643087,0.0519891120493412,0.07218706607818604
3030,0.003653057850897312,0.00015299046935979277,0.0005177722196094692,0.05103471502661705,0.07124507427215576
3040,0.0035868410486727953,0.00015007017645984888,0.0005012362380512059,0.0500958189368248,0.07031324505805969
3050,0.0035228971391916275,0.00014726891822647303,0.0004852521524298936,0.04917439445853233,0.06939193606376648
3060,0.003461061045527458,0.00014458710211329162,0.0004698146949522197,0.04827316850423813,0.06848149001598358
3070,0.003401227528229356,0.00014201206795405596,0.000454925000667572,0.047392699867486954,0.06758300960063934
3080,0.003343332791700959,0.0001395440340274945,0.0004405256186146289,0.046530164778232574,0.06669501960277557
3090,0.0032872299198061228,0.00013717678666580468,0.0004266327014192939,0.04568522796034813,0.06581880152225494
3100,0.0032328469678759575,0.0001348961377516389,0.00041322203469462693,0.04486032575368881,0.06495419144630432
3110,0.0031800821889191866,0.00013271323405206203,0.00040026873466558754,0.0440511517226696,0.064101442694664
3120,0.0031288694590330124,0.00013060643686912954,0.0003877683775499463,0.043258100748062134,0.06326010823249817
3130,0.003079124027863145,0.00012858081026934087,0.0003757016093004495,0.04248165711760521,0.062430042773485184
3140,0.00303077045828104,0.00012663230882026255,0.00036405547871254385,0.041721001267433167,0.0616120882332325
3150,0.002983759855851531,0.00012475080438889563,0.0003528124652802944,0.04097837954759598,0.060806047171354294
3160,0.0029380216728895903,0.0001229381887242198,0.00034196418710052967,0.04025331512093544,0.06001024320721626
3170,0.0028935070149600506,0.00012118749145884067,0.0003314867499284446,0.03954437002539635,0.05922669544816017
3180,0.0028501409105956554,0.00011949575855396688,0.00032138850656338036,0.03885237127542496,0.05845357105135918
3190,0.0028079154435545206,0.00011785746755776927,0.0003116208827123046,0.03817790746688843,0.05769186094403267
3200,0.002766742603853345,0.00011627592175500467,0.0003022140881512314,0.03751849755644798,0.05694054439663887
3210,0.0027266263496130705,0.0001147466609836556,0.00029311294201761484,0.03687398508191109,0.05619991198182106
3220,0.002687491476535797,0.00011325758532620966,0.0002843417751137167,0.036244865506887436,0.05546983703970909
3230,0.002649320987984538,0.00011181431909790263,0.00027586662326939404,0.03563110902905464,0.054750148206949234
3240,0.0026120617985725403,0.00011041639663744718,0.0002676917938515544,0.03503210097551346,0.054040390998125076
3250,0.0025756973773241043,0.00010905995441135019,0.000259787542745471,0.03444880247116089,0.05334017053246498
3260,0.002540186746045947,0.000107740139355883,0.0002521696442272514,0.03388262540102005,0.05265012010931969
3270,0.0025055117439478636,0.00010645660222508013,0.00024480436695739627,0.03333465754985809,0.05196904018521309
3280,0.002471647458150983,0.00010520456999074668,0.00023769543622620404,0.03279951587319374,0.05129729583859444
3290,0.002438546624034643,0.00010399048187537119,0.0002308288967469707,0.032274939119815826,0.05063522234559059
3300,0.002406203420832753,0.00010280321293976158,0.000224195871851407,0.03176066651940346,0.04998196288943291
3310,0.0023745957296341658,0.00010164164268644527,0.00021779235976282507,0.03125648573040962,0.0493374727666378
3320,0.0023436734918504953,0.00010051334538729861,0.00021161128825042397,0.030762692913413048,0.04870137199759483
3330,0.0023134411312639713,9.941249300027266e-05,0.00020563407451845706,0.03027806431055069,0.04807353392243385
3340,0.0022838679142296314,9.833426884142682e-05,0.00019986431288998574,0.029803652316331863,0.04745485261082649
3350,0.0022549538407474756,9.727927681524307e-05,0.000194290085346438,0.029339218512177467,0.04684411361813545
3360,0.0022266446612775326,9.624726953916252e-05,0.0001889033301267773,0.02888462506234646,0.046241242438554764
3370,0.0021989468950778246,9.523565677227452e-05,0.00018370231555309147,0.0284382663667202,0.04564613476395607
3380,0.0021718167699873447,9.424506424693391e-05,0.00017868030408862978,0.027999334037303925,0.04505917802453041
3390,0.002145273145288229,9.327330917585641e-05,0.00017382654186803848,0.027568230405449867,0.04447952285408974
3400,0.0021192755084484816,9.23166808206588e-05,0.00016913369472604245,0.027145538479089737,0.043907906860113144
3410,0.0020938150119036436,9.137787856161594e-05,0.00016460388724226505,0.026730865240097046,0.04334339126944542
3420,0.002068860689178109,9.045559272635728e-05,0.00016022802446968853,0.026324724778532982,0.042786095291376114
3430,0.002044416731223464,8.954871009336784e-05,0.00015600249753333628,0.025925185531377792,0.042235832661390305
3440,0.0020204568281769753,8.865642303135246e-05,0.0001519172074040398,0.025533126667141914,0.0416930727660656
3450,0.0019969779532402754,8.777283801464364e-05,0.00014796903997194022,0.025147905573248863,0.041157323867082596
3460,0.0019739579875022173,8.690608956385404e-05,0.00014415419718716294,0.024769095703959465,0.04062803462147713
3470,0.001951378071680665,8.604984759585932e-05,0.0001404723443556577,0.024402445182204247,0.040105853229761124
3480,0.0019292442593723536,8.520210394635797e-05,0.00013691400818061084,0.024065444245934486,0.03959072008728981
3490,0.00190753024071455,8.43649759190157e-05,0.0001334732078248635,0.023735247552394867,0.03908136114478111
3500,0.0018862186698243022,8.353735756827518e-05,0.00013015823788009584,0.023413721472024918,0.03857836499810219
3510,0.0018653105944395065,8.271884871646762e-05,0.0001269474596483633,0.023098934441804886,0.038083020597696304
3520,0.0018447882030159235,8.19084161776118e-05,0.0001238482363987714,0.02279459312558174,0.037593189626932144
3530,0.001824644859880209,8.110482303891331e-05,0.00012085685011697933,0.022497041150927544,0.037109632045030594
3540,0.0018048746278509498,8.030678873183206e-05,0.00011796414764830843,0.022204946726560593,0.03663240745663643
3550,0.0017854507314041257,7.951836596475914e-05,0.0001151692122220993,0.021919017657637596,0.03616010770201683
3560,0.0017663722392171621,7.873129652580246e-05,0.00011247899965383112,0.02163878083229065,0.035695839673280716
3570,0.001747634494677186,7.795187411829829e-05,0.00010987374844262376,0.021365532651543617,0.035237330943346024
3580,0.0017292281845584512,7.71784907556139e-05,0.00010735203977674246,0.021098019555211067,0.0347835011780262
3590,0.0017111398046836257,7.641032425453886e-05,0.00010492210276424885,0.020836306735873222,0.03433562442660332
3600,0.001693357015028596,7.564544648630545e-05,0.00010257880057906732,0.020580582320690155,0.03389335051178932
3610,0.0016758792335167527,7.48836828279309e-05,0.00010031309648184106,0.020330172032117844,0.03345762565732002
3620,0.0016586962155997753,7.412819104501978e-05,9.812512143980712e-05,0.020085273310542107,0.03302695229649544
3630,0.0016418067971244454,7.337219722103328e-05,9.601008787285537e-05,0.01984463259577751,0.032601792365312576
3640,0.0016251913039013743,7.262196595547721e-05,9.397129906574264e-05,0.019611157476902008,0.03218171373009682
3650,0.0016088465927168727,7.187433948274702e-05,9.200393833452836e-05,0.019381601363420486,0.03176741674542427
3660,0.0015927692875266075,7.112650928320363e-05,9.010356734506786e-05,0.019156059250235558,0.03136104345321655
3670,0.0015769504243507981,7.038575131446123e-05,8.826859266264364e-05,0.018935514613986015,0.031153380870819092
3680,0.0015613918658345938,6.964583735680208e-05,8.649617666378617e-05,0.018718475475907326,0.030945420265197754
3690,0.0015460695140063763,6.890884105814621e-05,8.478780364384875e-05,0.0185047909617424,0.030736804008483887
3700,0.0015309922164306045,6.81703386362642e-05,8.314022124977782e-05,0.018294407054781914,0.030527472496032715
3710,0.0015161441406235099,6.743639096384868e-05,8.155124669428915e-05,0.01808779127895832,0.030316650867462158
3720,0.0015015291282907128,6.670561560895294e-05,8.001556852832437e-05,0.017885353416204453,0.030106067657470703
3730,0.0014871343737468123,6.597593164769933e-05,7.85392039688304e-05,0.017688073217868805,0.029894530773162842
3740,0.0014729670947417617,6.524774653371423e-05,7.710990030318499e-05,0.017493488267064095,0.029682815074920654
3750,0.0014590057544410229,6.452186062233523e-05,7.572798494948074e-05,0.017301850020885468,0.02947026491165161
3760,0.0014452572213485837,6.379768456099555e-05,7.439858018187806e-05,0.017113901674747467,0.02925652265548706
3770,0.0014317029854282737,6.307773583102971e-05,7.311691297218204e-05,0.016928663477301598,0.029043197631835938
3780,0.0014183599269017577,6.23564119450748e-05,7.187823939602822e-05,0.016747284680604935,0.02882915735244751
3790,0.0014051964972168207,6.163748184917495e-05,7.068938430165872e-05,0.016568761318922043,0.028614342212677002
3800,0.0013922268990427256,6.09229646215681e-05,6.954185664653778e-05,0.016398532316088676,0.028399527072906494
3810,0.0013794511323794723,6.020634828018956e-05,6.843517621746287e-05,0.0162331722676754,0.028184056282043457
3820,0.0013668487081304193,5.949559636064805e-05,6.736998329870403e-05,0.01607239805161953,0.02796870470046997
3830,0.0013544255634769797,5.878653610125184e-05,6.633951124968007e-05,0.015913162380456924,0.027752459049224854
3840,0.0013421782059594989,5.80764353799168e-05,6.535025750054047e-05,0.01575561612844467,0.027535974979400635
3850,0.001330095692537725,5.7370209106011316e-05,6.43995008431375e-05,0.015600454993546009,0.027319610118865967
3860,0.001318185473792255,5.666772631229833e-05,6.34786338196136e-05,0.015446998178958893,0.0271032452583313
3870,0.001306437887251377,5.597046765615232e-05,6.258633948164061e-05,0.015295349061489105,0.026886343955993652
3880,0.0012948547955602407,5.527036410057917e-05,6.173377914819866e-05,0.015145285055041313,0.026668429374694824
3890,0.0012834101216867566,5.457404040498659e-05,6.091539398767054e-05,0.014997677877545357,0.026451468467712402
3900,0.001272129826247692,5.3881783969700336e-05,6.012367884977721e-05,0.014851538464426994,0.0262337327003479
3910,0.0012609990080818534,5.3192750783637166e-05,5.936316301813349e-05,0.014707044698297977,0.026016652584075928
3920,0.001250015920959413,5.2506169595289975e-05,5.862942271050997e-05,0.01456464733928442,0.025799810886383057
3930,0.001239176606759429,5.182284803595394e-05,5.7923421991290525e-05,0.014423752203583717,0.02558201551437378
3940,0.0012284775730222464,5.114203304401599e-05,5.724295260733925e-05,0.014285541139543056,0.02536410093307495
3950,0.001217914861626923,5.046699152444489e-05,5.658842565026134e-05,0.014150775037705898,0.0251467227935791
3960,0.001207489869557321,4.979138248017989e-05,5.596106348093599e-05,0.014016932807862759,0.024929285049438477
3970,0.0011971917701885104,4.912271469947882e-05,5.5357850214932114e-05,0.013885010033845901,0.024712681770324707
3980,0.001187032787129283,4.845761941396631e-05,5.477243030327372e-05,0.013754379004240036,0.024495184421539307
3990,0.0011769983684644103,4.779602022608742e-05,5.4213338444242254e-05,0.013624691404402256,0.02427816390991211
4000,0.001167089561931789,4.7138055379036814e-05,5.367839912651107e-05,0.01349925808608532,0.024207159876823425
4010,0.0011573085794225335,4.6482753532473e-05,5.3158164519118145e-05,0.013425590470433235,0.02423609420657158
4020,0.0011476370273157954,4.58318718301598e-05,5.26648000231944e-05,0.013370757922530174,0.02426256239414215
4030,0.0011380907380953431,4.5185799535829574e-05,5.2187340770615265e-05,0.013316395692527294,0.024288583546876907
4040,0.0011286642402410507,4.454592999536544e-05,5.172258534003049e-05,0.013262425549328327,0.024315226823091507
4050,0.001119349617511034,4.3908552470384166e-05,5.1282200729474425e-05,0.013208569027483463,0.024341173470020294
4060,0.0011101464042440057,4.327565693529323e-05,5.085769953439012e-05,0.013154825195670128,0.024364616721868515
4070,0.0011010536691173911,4.2647570808185264e-05,5.045207581133582e-05,0.013102203607559204,0.024385560303926468
4080,0.0010920715285465121,4.2025560105685145e-05,5.005774801247753e-05,0.013050545006990433,0.024408534169197083
4090,0.0010831994004547596,4.14075875596609e-05,4.968201392330229e-05,0.012999114580452442,0.024429239332675934
4100,0.0010744233150035143,4.079408245161176e-05,4.932045703753829e-05,0.012949284166097641,0.024448495358228683
4110,0.0010657516540959477,4.0186048863688484e-05,4.897323378827423e-05,0.012900213710963726,0.024466771632432938
4120,0.001057186396792531,3.9584137994097546e-05,4.86381322843954e-05,0.012851846404373646,0.02448609471321106
4130,0.001048717531375587,3.898606155416928e-05,4.831679325434379e-05,0.012803299352526665,0.024502404034137726
4140,0.001040345523506403,3.8393980503315106e-05,4.800847091246396e-05,0.012755307368934155,0.024518080055713654
4150,0.0010320727014914155,3.780654151341878e-05,4.770989835378714e-05,0.012707741931080818,0.024534303694963455
4160,0.0010238918475806713,3.722472320077941e-05,4.742931923829019e-05,0.012661362066864967,0.024546664208173752
4170,0.0010158055229112506,3.664892938104458e-05,4.7156343498500064e-05,0.012615607120096684,0.024560395628213882
4180,0.0010078104678541422,3.60782360075973e-05,4.6893102989997715e-05,0.012570051476359367,0.024571679532527924
4190,0.0009999085450544953,3.5513745388016105e-05,4.664095104089938e-05,0.012524948455393314,0.0245845727622509
4200,0.0009920913726091385,3.4952601708937436e-05,4.639778853743337e-05,0.01248035579919815,0.024594169110059738
4210,0.0009843616280704737,3.4400269214529544e-05,4.616437217919156e-05,0.012435986660420895,0.02460440993309021
4220,0.0009767210576683283,3.385169111425057e-05,4.59392431366723e-05,0.012392072938382626,0.024610992521047592
4230,0.0009691624436527491,3.331105108372867e-05,4.572421312332153e-05,0.012348406948149204,0.02462034299969673
4240,0.0009616831666789949,3.2775085855973884e-05,4.551614620140754e-05,0.012305277399718761,0.02462673932313919
4250,0.0009542914340272546,3.2245239708572626e-05,4.531589729594998e-05,0.012262588366866112,0.02463279664516449
4260,0.0009469757205806673,3.171977732563391e-05,4.512817395152524e-05,0.012220634147524834,0.024636130779981613
4270,0.0009397461544722319,3.120211840723641e-05,4.4941236410522833e-05,0.012179442681372166,0.024641744792461395
4280,0.0009325893479399383,3.0689796403748915e-05,4.4763404730474576e-05,0.012138307094573975,0.024644386023283005
4290,0.0009255092591047287,3.0183649869286455e-05,4.459021511138417e-05,0.012097672559320927,0.024649422615766525
4300,0.0009185066446661949,2.968240369227715e-05,4.4426549720810726e-05,0.01205688901245594,0.024647891521453857
4310,0.0009115773718804121,2.9189304768806323e-05,4.4269061618251726e-05,0.012017360888421535,0.024648629128932953
4320,0.000904722255654633,2.869984382414259e-05,4.411902409628965e-05,0.01197804044932127,0.024646606296300888
4330,0.0008979392587207258,2.8218328225193545e-05,4.396971417008899e-05,0.011939017102122307,0.024647671729326248
4340,0.000891229952685535,2.7742757083615288e-05,4.3825704779010266e-05,0.011900428682565689,0.024645384401082993
4350,0.000884590030182153,2.7274210879113525e-05,4.3686457502190024e-05,0.011861739680171013,0.0246427059173584
4360,0.0008780231000855565,2.680976831470616e-05,4.35532201663591e-05,0.011823611333966255,0.024639297276735306
4370,0.0008715165895409882,2.6351963242632337e-05,4.342692773207091e-05,0.011785615235567093,0.024633944034576416
4380,0.0008650803356431425,2.589981522760354e-05,4.330150113673881e-05,0.01174890249967575,0.02462927997112274
4390,0.0008587094489485025,2.545479037507903e-05,4.3180552893318236e-05,0.011712486855685711,0.02462361380457878
4400,0.0008524067234247923,2.5016175641212612e-05,4.306133632780984e-05,0.011676210910081863,0.02461695671081543
4410,0.0008461715187877417,2.458316521369852e-05,4.294817699701525e-05,0.011640672571957111,0.024608705192804337
4420,0.0008399924263358116,2.4155790015356615e-05,4.2840598325710744e-05,0.011608254164457321,0.024599578231573105
4430,0.0008338840561918914,2.3735759896226227e-05,4.272890146239661e-05,0.011575701646506786,0.024593140929937363
4440,0.0008278306340798736,2.3319827960222028e-05,4.2625881178537384e-05,0.011543777771294117,0.02458414062857628
4450,0.0008218393195420504,2.2910582629265264e-05,4.2523755837464705e-05,0.011512083932757378,0.02457376942038536
4460,0.0008159131975844502,2.2506843379233032e-05,4.242413706379011e-05,0.011480661109089851,0.024563223123550415
4470,0.0008100453414954245,2.2109579731477425e-05,4.232795618008822e-05,0.011450746096670628,0.02454998716711998
4480,0.000804227776825428,2.171761116187554e-05,4.223869109409861e-05,0.011420894414186478,0.024535004049539566
4490,0.0007984748226590455,2.1332230971893296e-05,4.214535147184506e-05,0.011391418054699898,0.02452150732278824
4500,0.0007927772239781916,2.0952724298695102e-05,4.205584991723299e-05,0.011361916549503803,0.02450590953230858
4510,0.0007871426059864461,2.0580648197210394e-05,4.1959337977459654e-05,0.011333439499139786,0.02449369803071022
4520,0.0007815527496859431,2.021245745709166e-05,4.187470767647028e-05,0.0113056730479002,0.024479489773511887
4530,0.0007760161533951759,1.9849723685183562e-05,4.1793504351517186e-05,0.011278203688561916,0.024461865425109863
4540,0.0007705431198701262,1.949433863046579e-05,4.1706291085574776e-05,0.011250860057771206,0.024444155395030975
4550,0.0007651157793588936,1.9142969904351048e-05,4.162824188824743e-05,0.011223440989851952,0.024425163865089417
4560,0.0007597491494379938,1.8798486053128727e-05,4.1541174141457304e-05,0.011196105740964413,0.024410024285316467
4570,0.0007544286781921983,1.845775477704592e-05,4.146230639889836e-05,0.011171911843121052,0.02439073473215103
4580,0.0007491573924198747,1.812166374293156e-05,4.139041993767023e-05,0.011148251593112946,0.024365372955799103
4590,0.00074394402327016,1.7795793610275723e-05,4.130245361011475e-05,0.011125648394227028,0.02435269206762314
4600,0.0007387816440314054,1.7473897969466634e-05,4.121842357562855e-05,0.011102734133601189,0.02433345839381218
4610,0.000733644759748131,1.7150981875602156e-05,4.116307900403626e-05,0.011079221032559872,0.02430015802383423
4620,0.0007285837782546878,1.684209746599663e-05,4.107464701519348e-05,0.011057218536734581,0.024284541606903076
4630,0.000723564182408154,1.6535392205696553e-05,4.099279976799153e-05,0.011034770868718624,0.024264387786388397
4640,0.0007185964495874941,1.6235420844168402e-05,4.0909770177677274e-05,0.011012781411409378,0.02424747496843338
4650,0.0007137188222259283,1.5953322872519493e-05,4.0769293264020234e-05,0.010994242504239082,0.024268530309200287
4660,0.0007092265877872705,1.5773863196955062e-05,4.02527475671377e-05,0.011029490269720554,0.024598535150289536
4670,0.0007081443909555674,1.661086753301788e-05,3.971498881583102e-05,0.011885551735758781,0.0273309126496315
4680,0.0006965644424781203,1.4382529116119258e-05,4.652055577025749e-05,0.011002464219927788,0.02223401516675949
4690,0.000694725604262203,1.4884622032695916e-05,4.029312185593881e-05,0.010886827483773232,0.023687999695539474
4700,0.0006908943760208786,1.4877077774144709e-05,3.946993456338532e-05,0.010998474434018135,0.024735618382692337
4710,0.0006852495134808123,1.4303030184237286e-05,4.044695742777549e-05,0.010897115804255009,0.02420441061258316
4720,0.0006803966825827956,1.3983290955366101e-05,4.078585698152892e-05,0.010835692286491394,0.023757491260766983
4730,0.0006763743585906923,1.3873452189727686e-05,4.005476876045577e-05,0.010843203403055668,0.024037189781665802
4740,0.0006717821233905852,1.3596863936982118e-05,4.013413126813248e-05,0.01082532573491335,0.024008050560951233
4750,0.0006672756862826645,1.3337879863684066e-05,4.016039747511968e-05,0.010791463777422905,0.02387659251689911
4760,0.0006629840354435146,1.312924359808676e-05,3.9962873415788636e-05,0.010786480270326138,0.02393447607755661
4770,0.0006585645605809987,1.2877079825557303e-05,3.998073952971026e-05,0.0107596255838871,0.023849084973335266
4780,0.0006542896153405309,1.2659415915550198e-05,3.985778312198818e-05,0.010746452026069164,0.02385273575782776
4790,0.0006499987794086337,1.2428166883182712e-05,3.980934707215056e-05,0.010725483298301697,0.023805510252714157
4800,0.0006457630661316216,1.220791364175966e-05,3.973460115958005e-05,0.010707614943385124,0.023780927062034607
4810,4.258369517629035e-05,3.833830248822778e-07,6.359786652865296e-07,0.001872700173407793,0.0028865933418273926
4820,6.444844984798692e-06,5.945302632426319e-07,6.162052272884466e-07,0.0023507855366915464,0.004384458065032959
4830,3.510823944452568e-06,1.3665781750660244e-07,3.152495366975927e-07,0.001425952068530023,0.0019339770078659058
4840,1.8225199482913013e-06,1.5712681999957567e-07,2.2729329884896288e-07,0.0008325273520313203,0.001751139760017395
4850,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4860,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4870,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4880,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4890,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4900,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4910,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4920,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4930,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4940,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4950,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4960,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4970,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4980,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
4990,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
5000,1.8215496311313473e-06,1.5693416344220168e-07,2.2717748038303398e-07,0.0008349367999471724,0.001733735203742981
