iteration,Objective function,residual,left_bc,right_bc
335,1.823749616742134,0.13368651270866394,0.084505595266819,0.08450071513652802
336,1.823689416050911,0.1336754858493805,0.08450228720903397,0.08449910581111908
337,1.82362961769104,0.13366389274597168,0.0844990536570549,0.08449751883745193
338,1.8235704600811005,0.13365182280540466,0.0844958946108818,0.08449596911668777
339,1.8235113322734833,0.13363926112651825,0.08449278026819229,0.08449442684650421
340,1.8234529942274094,0.13362622261047363,0.08448974043130875,0.08449293673038483
341,1.8233947455883026,0.13361267745494843,0.08448675274848938,0.08449145406484604
342,1.8233370631933212,0.13359865546226501,0.08448383212089539,0.08449000865221024
343,1.8232796639204025,0.1335841715335846,0.08448096364736557,0.08448858559131622
344,1.8232225626707077,0.13356924057006836,0.08447815477848053,0.0844871774315834
345,1.8231659829616547,0.1335538625717163,0.08447541296482086,0.08448579907417297
346,1.8231094628572464,0.13353802263736725,0.08447270840406418,0.08448443561792374
347,1.8230536431074142,0.13352176547050476,0.08447007089853287,0.08448311686515808
348,1.8229978680610657,0.13350503146648407,0.08446747809648514,0.08448180556297302
349,1.8229425251483917,0.13348791003227234,0.08446493744850159,0.08448052406311035
350,1.822887435555458,0.13347037136554718,0.08446244895458221,0.08447925746440887
351,1.82283253967762,0.1334524303674698,0.08446000516414642,0.08447800576686859
352,1.82277812063694,0.13343407213687897,0.08445762097835541,0.0844767838716507
353,1.8227237313985825,0.13341529667377472,0.08445527404546738,0.0844755694270134
354,1.8226698189973831,0.133396178483963,0.08445296436548233,0.08447439968585968
355,1.8226161897182465,0.13337667286396027,0.08445071429014206,0.08447323739528656
356,1.822562649846077,0.13335680961608887,0.08444850146770477,0.08447208255529404
357,1.8225094079971313,0.13333657383918762,0.08444632589817047,0.0844709575176239
358,1.8224566280841827,0.13331598043441772,0.08444421738386154,0.08446984738111496
359,1.8224037885665894,0.13329502940177917,0.0844421237707138,0.08446875214576721
360,1.8223512172698975,0.13327375054359436,0.08444006741046906,0.08446767926216125
361,1.8222989737987518,0.1332521289587021,0.08443806320428848,0.08446662127971649
362,1.8222470879554749,0.13323019444942474,0.08443610370159149,0.08446558564901352
363,1.8221951127052307,0.13320794701576233,0.08443417400121689,0.08446454256772995
364,1.8221433758735657,0.13318534195423126,0.08443227410316467,0.08446352928876877
365,1.8220920115709305,0.13316243886947632,0.08443041890859604,0.08446253836154938
366,1.8220408111810684,0.1331392526626587,0.08442860096693039,0.08446155488491058
367,1.8219898492097855,0.13311578333377838,0.08442681282758713,0.08446059376001358
368,1.8219389617443085,0.1330920159816742,0.08442504703998566,0.08445964753627777
369,1.8218884468078613,0.13306795060634613,0.08442334085702896,0.08445870876312256
370,1.8218378573656082,0.1330435872077942,0.08442164957523346,0.08445777744054794
371,1.8217875510454178,0.13301898539066315,0.08441998809576035,0.08445686846971512
372,1.8217374682426453,0.13299408555030823,0.08441836386919022,0.08445597440004349
373,1.821687564253807,0.13296891748905182,0.08441676199436188,0.08445510268211365
374,1.8216376155614853,0.13294348120689392,0.08441519737243652,0.08445421606302261
375,1.8215880990028381,0.13291780650615692,0.08441366255283356,0.08445336669683456
376,1.8215387612581253,0.13289186358451843,0.08441216498613358,0.08445252478122711
377,1.8214892148971558,0.13286571204662323,0.0844106674194336,0.08445168286561966
378,1.8214400261640549,0.13283932209014893,0.0844092071056366,0.084450863301754
379,1.8213911354541779,0.1328127086162567,0.08440778404474258,0.08445005863904953
380,1.8213422298431396,0.1327858567237854,0.08440639078617096,0.08444924652576447
381,1.821293517947197,0.1327587515115738,0.08440501242876053,0.08444846421480179
382,1.821244940161705,0.13273148238658905,0.08440365642309189,0.08444768935441971
383,1.8211964964866638,0.1327039748430252,0.08440233021974564,0.08444692194461823
384,1.8211482167243958,0.13267625868320465,0.08440102636814117,0.08444616943597794
385,1.82109996676445,0.13264834880828857,0.0843997448682785,0.08444541692733765
386,1.8210519701242447,0.13262024521827698,0.08439848572015762,0.08444468677043915
387,1.8210040032863617,0.13259194791316986,0.08439724892377853,0.08444395661354065
388,1.8209561556577682,0.13256347179412842,0.08439603447914124,0.08444323390722275
389,1.8209085017442703,0.13253481686115265,0.08439483493566513,0.08444253355264664
390,1.820861116051674,0.13250598311424255,0.08439368009567261,0.08444183319807053
391,1.8208135515451431,0.13247697055339813,0.08439251780509949,0.08444114029407501
392,1.8207663297653198,0.13244777917861938,0.08439138531684875,0.08444046974182129
393,1.8207190334796906,0.1324184387922287,0.08439026772975922,0.08443979173898697
394,1.8206720501184464,0.13238896429538727,0.08438917249441147,0.08443913608789444
395,1.8206250965595245,0.13235929608345032,0.08438810706138611,0.08443847298622131
396,1.8205781280994415,0.13232946395874023,0.08438704162836075,0.08443782478570938
397,1.8205313235521317,0.1322994977235794,0.08438599854707718,0.08443718403577805
398,1.820484697818756,0.13226941227912903,0.0843849778175354,0.08443655073642731
399,1.8204383105039597,0.1322391927242279,0.08438397943973541,0.08443593233823776
400,1.820391982793808,0.13220880925655365,0.08438299596309662,0.08443532139062881
401,1.8203454315662384,0.13217827677726746,0.08438201248645782,0.08443470299243927
402,1.820299357175827,0.1321476250886917,0.08438105881214142,0.08443411439657211
403,1.8202532231807709,0.13211683928966522,0.0843801200389862,0.08443351835012436
404,1.820207193493843,0.13208593428134918,0.08437919616699219,0.0844329297542572
405,1.8201611936092377,0.1320549100637436,0.08437827974557877,0.08443234860897064
406,1.8201154619455338,0.13202378153800964,0.08437738567590714,0.08443178236484528
407,1.8200698494911194,0.13199254870414734,0.0843765065073967,0.0844312235713005
408,1.8200241178274155,0.13196119666099548,0.08437563478946686,0.08443065732717514
409,1.81997849047184,0.13192979991436005,0.08437477052211761,0.08443009853363037
410,1.8199329227209091,0.13189823925495148,0.08437392115592957,0.0844295471906662
411,1.8198877722024918,0.13186657428741455,0.0843731090426445,0.08442901074886322
412,1.8198424577713013,0.13183481991291046,0.08437228202819824,0.08442848175764084
413,1.8197972923517227,0.1318029910326004,0.08437148481607437,0.08442794531583786
414,1.8197522014379501,0.13177108764648438,0.0843706876039505,0.08442742377519608
415,1.819707304239273,0.13173907995224,0.08436992019414902,0.08442690223455429
416,1.8196623027324677,0.13170696794986725,0.08436914533376694,0.0844263881444931
417,1.8196175545454025,0.13167481124401093,0.08436839282512665,0.08442588150501251
418,1.819572776556015,0.13164255023002625,0.08436764776706696,0.08442537486553192
419,1.819528192281723,0.1316101849079132,0.08436691015958786,0.08442489057779312
420,1.8194835782051086,0.13157778978347778,0.08436618000268936,0.08442439883947372
421,1.8194391876459122,0.1315453201532364,0.08436547219753265,0.08442391455173492
422,1.819394811987877,0.13151279091835022,0.08436477184295654,0.08442343026399612
423,1.8193504959344864,0.1314801722764969,0.08436407148838043,0.08442296087741852
424,1.8193061798810959,0.13144747912883759,0.08436338603496552,0.08442248404026031
425,1.819262146949768,0.1314147710800171,0.0843627080321312,0.0844220295548439
426,1.819218099117279,0.13138197362422943,0.08436205238103867,0.0844215601682663
427,1.819174125790596,0.1313491016626358,0.08436139672994614,0.08442110568284988
428,1.8191302120685577,0.13131621479988098,0.0843607485294342,0.08442065119743347
429,1.8190863132476807,0.13128326833248138,0.08436010032892227,0.08442020416259766
430,1.8190426975488663,0.13125023245811462,0.08435948193073273,0.08441976457834244
431,1.8189989924430847,0.13121718168258667,0.08435885608196259,0.08441932499408722
432,1.8189553916454315,0.13118408620357513,0.08435823768377304,0.0844188928604126
433,1.8189118802547455,0.13115093111991882,0.08435763418674469,0.08441846072673798
434,1.8188684284687042,0.13111776113510132,0.08435703814029694,0.08441802859306335
435,1.8188250660896301,0.13108453154563904,0.08435644954442978,0.08441760390996933
436,1.8187819123268127,0.13105128705501556,0.08435586839914322,0.0844171941280365
437,1.8187386244535446,0.13101798295974731,0.08435529470443726,0.08441676944494247
438,1.81869538128376,0.13098464906215668,0.08435472100973129,0.08441635221242905
439,1.8186524212360382,0.13095130026340485,0.08435416221618652,0.08441594988107681
440,1.818609431385994,0.13091792166233063,0.08435361087322235,0.08441554009914398
441,1.8185665756464005,0.13088452816009521,0.08435305953025818,0.08441514521837234
442,1.8185236603021622,0.13085107505321503,0.084352508187294,0.08441475033760071
443,1.8184809684753418,0.13081762194633484,0.08435197919607162,0.08441435545682907
444,1.818438321352005,0.13078413903713226,0.08435145765542984,0.08441396057605743
445,1.8183956295251846,0.1307506114244461,0.08435092866420746,0.0844135731458664
446,1.8183531165122986,0.13071703910827637,0.08435041457414627,0.08441319316625595
447,1.8183106929063797,0.13068348169326782,0.08434990793466568,0.08441281318664551
448,1.8182683140039444,0.1306498944759369,0.08434939384460449,0.08441244810819626
449,1.818225845694542,0.13061629235744476,0.0843488946557045,0.08441206067800522
450,1.8181837350130081,0.13058267533779144,0.0843484103679657,0.08441169559955597
451,1.8181415051221848,0.1305490881204605,0.0843479186296463,0.08441132307052612
452,1.8180993497371674,0.1305154263973236,0.0843474343419075,0.08441095799207687
453,1.818057358264923,0.1304817795753479,0.0843469575047493,0.08441060036420822
454,1.8180153667926788,0.1304481327533722,0.0843464806675911,0.08441024273633957
455,1.8179734945297241,0.1304144561290741,0.08434601873159409,0.08440988510847092
456,1.8179315626621246,0.1303807944059372,0.08434554934501648,0.08440952748060226
457,1.8178898394107819,0.1303471177816391,0.08434509485960007,0.08440917730331421
458,1.8178480863571167,0.13031341135501862,0.08434463292360306,0.08440883457660675
459,1.8178065121173859,0.13027973473072052,0.08434419333934784,0.0844084843993187
460,1.8177648782730103,0.13024607300758362,0.08434373885393143,0.08440814167261124
461,1.8177234381437302,0.13021238148212433,0.0843433067202568,0.08440779894590378
462,1.8176820129156113,0.13017870485782623,0.08434286713600159,0.08440746366977692
463,1.8176405876874924,0.13014502823352814,0.08434242755174637,0.08440712839365005
464,1.8175992220640182,0.13011133670806885,0.08434199541807175,0.0844067931175232
465,1.8175580650568008,0.13007763028144836,0.08434157818555832,0.08440646529197693
466,1.8175169378519058,0.13004395365715027,0.0843411535024643,0.08440614491701126
467,1.8174757361412048,0.13001027703285217,0.08434074372053146,0.0844058021903038
468,1.817434847354889,0.12997661530971527,0.08434033393859863,0.08440548926591873
469,1.8173936754465103,0.12994296848773956,0.08433990925550461,0.08440516144037247
470,1.8173527717590332,0.12990929186344147,0.08433950692415237,0.0844048410654068
471,1.8173119574785233,0.12987563014030457,0.08433910459280014,0.08440452814102173
472,1.817271202802658,0.12984195351600647,0.0843387022614479,0.08440422266721725
473,1.8172304779291153,0.12980830669403076,0.08433830738067627,0.08440390974283218
474,1.8171897530555725,0.12977465987205505,0.08433791249990463,0.08440359681844711
475,1.817149132490158,0.12974104285240173,0.08433752506971359,0.08440328389406204
476,1.8171085566282272,0.12970739603042603,0.08433713763952255,0.08440297842025757
477,1.8170680105686188,0.1296737790107727,0.08433675020933151,0.0844026729464531
478,1.8170277923345566,0.12964019179344177,0.08433638513088226,0.08440237492322922
479,1.8169874250888824,0.12960660457611084,0.08433599770069122,0.08440208435058594
480,1.8169470578432083,0.1295730173587799,0.08433563262224197,0.08440177142620087
481,1.8169068098068237,0.12953947484493256,0.08433526009321213,0.08440147340297699
482,1.8168667256832123,0.1295059472322464,0.08433489501476288,0.08440118283033371
483,1.8168265372514725,0.12947238981723785,0.08433452248573303,0.08440089225769043
484,1.816786378622055,0.1294388622045517,0.08433415740728378,0.08440059423446655
485,1.816746398806572,0.12940536439418793,0.08433379977941513,0.08440030366182327
486,1.8167065531015396,0.12937185168266296,0.08433344215154648,0.08440002799034119
487,1.816666841506958,0.12933839857578278,0.08433309942483902,0.0843997448682785
488,1.8166269659996033,0.1293049305677414,0.08433274179697037,0.08439946174621582
489,1.816587045788765,0.1292714923620224,0.08433238416910172,0.08439917117357254
490,1.8165473639965057,0.1292380690574646,0.08433204144239426,0.08439888805150986
491,1.8165076225996017,0.129204660654068,0.0843316912651062,0.08439860492944717
492,1.8164680898189545,0.12917131185531616,0.08433134853839874,0.08439832925796509
493,1.8164285123348236,0.12913791835308075,0.08433100581169128,0.084398053586483
494,1.8163891285657883,0.12910456955432892,0.08433067798614502,0.08439777791500092
495,1.816349744796753,0.1290712207555771,0.08433033525943756,0.08439751714468002
496,1.8163103312253952,0.12903791666030884,0.0843299925327301,0.08439724892377853
497,1.8162710815668106,0.12900462746620178,0.08432967215776443,0.08439697325229645
498,1.8162317872047424,0.12897136807441711,0.08432933688163757,0.08439670503139496
499,1.8161925077438354,0.12893812358379364,0.08432900160551071,0.08439643681049347
500,1.8161533921957016,0.12890489399433136,0.08432868123054504,0.08439616858959198
501,1.8161143213510513,0.12887170910835266,0.08432835340499878,0.08439590781927109
502,1.8160752952098846,0.12883849442005157,0.08432803303003311,0.0843956470489502
503,1.816036343574524,0.12880535423755646,0.08432771265506744,0.0843953862786293
504,1.815997377038002,0.12877219915390015,0.08432739228010178,0.08439512550830841
505,1.8159585297107697,0.12873908877372742,0.0843270793557167,0.08439486473798752
506,1.8159196972846985,0.12870599329471588,0.08432676643133163,0.08439460396766663
507,1.8158809393644333,0.12867289781570435,0.08432645350694656,0.08439435064792633
508,1.8158422112464905,0.1286398321390152,0.08432614058256149,0.08439409732818604
509,1.8158035725355148,0.12860678136348724,0.08432582765817642,0.08439385145902634
510,1.8157650232315063,0.12857374548912048,0.08432552218437195,0.08439360558986664
511,1.8157262802124023,0.1285407394170761,0.08432521671056747,0.08439333736896515
512,1.8156879395246506,0.12850776314735413,0.084324911236763,0.08439310640096664
513,1.815649375319481,0.12847478687763214,0.08432459831237793,0.08439286053180695
514,1.8156109303236008,0.12844185531139374,0.08432430028915405,0.08439260721206665
515,1.8155725747346878,0.12840893864631653,0.08432400226593018,0.08439236134290695
516,1.815534457564354,0.1283760368824005,0.0843237042427063,0.08439213782548904
517,1.8154959976673126,0.12834316492080688,0.08432339876890182,0.08439188450574875
518,1.8154578059911728,0.12831033766269684,0.08432310819625854,0.08439163863658905
519,1.8154197037220001,0.12827752530574799,0.08432281762361526,0.08439140021800995
520,1.8153816163539886,0.12824472784996033,0.08432252705097198,0.08439116179943085
521,1.8153435736894608,0.12821197509765625,0.08432222902774811,0.08439093083143234
522,1.8153055608272552,0.12817925214767456,0.08432194590568542,0.08439068496227264
523,1.8152675032615662,0.1281464844942093,0.08432165533304214,0.08439044654369354
524,1.8152297586202621,0.12811380624771118,0.08432137221097946,0.08439022302627563
525,1.8151917904615402,0.12808112800121307,0.08432108908891678,0.08438997715711594
526,1.8151539117097855,0.12804846465587616,0.0843207910656929,0.08438975363969803
527,1.8151161223649979,0.12801581621170044,0.08432051539421082,0.08438951522111893
528,1.8150784373283386,0.1279831975698471,0.08432023972272873,0.08438928425312042
529,1.8150407075881958,0.12795060873031616,0.08431995660066605,0.08438905328512192
530,1.8150030821561813,0.1279180496931076,0.08431967347860336,0.08438882976770401
531,1.8149656057357788,0.12788549065589905,0.08431939780712128,0.0843886137008667
532,1.8149279952049255,0.12785294651985168,0.08431912213563919,0.0843883827328682
533,1.8148905038833618,0.1278204470872879,0.0843188464641571,0.08438815921545029
534,1.8148531019687653,0.12778796255588531,0.08431857079267502,0.08438794314861298
535,1.814815565943718,0.12775549292564392,0.08431828767061234,0.08438771963119507
536,1.8147782385349274,0.1277230829000473,0.08431802690029144,0.08438748866319656
537,1.8147408366203308,0.12769067287445068,0.08431775122880936,0.08438726514577866
538,1.8147035837173462,0.12765826284885406,0.08431747555732727,0.08438705652952194
539,1.814666360616684,0.12762588262557983,0.08431721478700638,0.08438683301210403
540,1.814629152417183,0.1275935173034668,0.08431694656610489,0.08438661694526672
541,1.8145918995141983,0.12756118178367615,0.0843166708946228,0.08438640087842941
542,1.814554899930954,0.12752887606620789,0.08431641757488251,0.0843861848115921
543,1.8145178407430649,0.12749658524990082,0.08431615680456161,0.08438596874475479
544,1.8144807815551758,0.12746429443359375,0.08431588858366013,0.08438576012849808
545,1.8144436925649643,0.12743204832077026,0.08431562036275864,0.08438554406166077
546,1.8144067525863647,0.12739980220794678,0.08431535959243774,0.08438533544540405
547,1.8143697679042816,0.12736758589744568,0.08431509882211685,0.08438511937856674
548,1.8143331110477448,0.12733539938926697,0.08431485295295715,0.08438491821289062
549,1.8142961710691452,0.12730322778224945,0.08431459218263626,0.08438470214605331
550,1.81425940990448,0.12727108597755432,0.08431433141231537,0.0843845009803772
551,1.8142226487398148,0.1272389441728592,0.08431407809257507,0.08438429236412048
552,1.8141857832670212,0.12720684707164764,0.08431380987167358,0.08438408374786377
553,1.8141492754220963,0.1271747350692749,0.08431356400251389,0.08438389003276825
554,1.8141125738620758,0.12714265286922455,0.08431331068277359,0.08438368141651154
555,1.8140757828950882,0.12711063027381897,0.0843130499124527,0.08438346534967422
556,1.8140393942594528,0.1270785629749298,0.084312804043293,0.0843832790851593
557,1.8140028268098831,0.12704654037952423,0.0843125507235527,0.08438307791948318
558,1.8139664381742477,0.12701454758644104,0.084312304854393,0.08438288420438766
559,1.8139298111200333,0.12698253989219666,0.0843120589852333,0.08438266813755035
560,1.8138934671878815,0.12695059180259705,0.08431180566549301,0.08438248187303543
561,1.8138570189476013,0.12691861391067505,0.08431155234575272,0.08438228815793991
562,1.81382055580616,0.12688669562339783,0.08431130647659302,0.0843820795416832
563,1.8137844651937485,0.1268547773361206,0.08431107550859451,0.08438189327716827
564,1.8137480318546295,0.12682288885116577,0.08431082218885422,0.08438169211149216
565,1.8137116134166718,0.12679101526737213,0.08431056886911392,0.08438149094581604
566,1.8136754781007767,0.1267591267824173,0.08431033045053482,0.08438130468130112
567,1.8136394172906876,0.12672731280326843,0.08431009948253632,0.0843811109662056
568,1.8136031180620193,0.12669548392295837,0.08430985361337662,0.08438090980052948
569,1.813567116856575,0.12666365504264832,0.08430961519479752,0.08438073098659515
570,1.8135308623313904,0.12663187086582184,0.08430936932563782,0.08438052982091904
571,1.8134949058294296,0.12660008668899536,0.08430913835763931,0.08438034355640411
572,1.8134589046239853,0.12656833231449127,0.08430889993906021,0.08438015729188919
573,1.8134228140115738,0.126536563038826,0.08430866152048111,0.08437996357679367
574,1.8133868128061295,0.1265048086643219,0.08430842310190201,0.08437977731227875
575,1.813350960612297,0.1264730542898178,0.0843081921339035,0.08437959849834442
576,1.8133151531219482,0.1264413446187973,0.0843079686164856,0.0843794122338295
577,1.8132791370153427,0.126409649848938,0.0843077227473259,0.08437922596931458
578,1.8132434040307999,0.12637794017791748,0.08430749177932739,0.08437905460596085
579,1.8132075369358063,0.12634624540805817,0.08430726826190948,0.08437886089086533
580,1.8131717592477798,0.12631456553936005,0.08430702984333038,0.0843786895275116
581,1.8131358474493027,0.12628290057182312,0.08430679887533188,0.08437849581241608
582,1.8131001889705658,0.12625126540660858,0.08430656790733337,0.08437832444906235
583,1.8130644410848618,0.12621961534023285,0.08430633693933487,0.08437814563512802
584,1.8130287379026413,0.1261880099773407,0.08430610597133636,0.0843779668211937
585,1.812993198633194,0.12615641951560974,0.08430588245391846,0.08437779545783997
586,1.8129574209451675,0.1261248141527176,0.08430565148591995,0.08437760919332504
587,1.812921792268753,0.12609320878982544,0.08430542796850204,0.08437743037939072
588,1.8128863424062729,0.12606163322925568,0.08430520445108414,0.08437726646661758
589,1.812850758433342,0.1260300725698471,0.08430498838424683,0.08437708020210266
590,1.8128153532743454,0.12599854171276093,0.08430476486682892,0.08437691628932953
591,1.8127796202898026,0.12596698105335236,0.08430453389883041,0.0843767300248146
592,1.8127442300319672,0.12593546509742737,0.0843043103814125,0.08437656611204147
593,1.8127087503671646,0.1259039342403412,0.0843040943145752,0.08437638729810715
594,1.812673419713974,0.125872403383255,0.08430387079715729,0.08437623083591461
595,1.8126378804445267,0.12584088742733002,0.08430364727973938,0.08437605202198029
596,1.8126026093959808,0.12580934166908264,0.08430343866348267,0.08437588810920715
597,1.8125671446323395,0.12577782571315765,0.08430320769548416,0.08437572419643402
598,1.8125318437814713,0.12574632465839386,0.08430299162864685,0.08437556028366089
599,1.8124964982271194,0.12571485340595245,0.08430278301239014,0.08437538146972656
600,1.8124611526727676,0.12568338215351105,0.08430256694555283,0.08437521010637283
601,1.8124258816242218,0.12565191090106964,0.08430235087871552,0.0843750461935997
602,1.8123906254768372,0.12562045454978943,0.08430212736129761,0.08437488973140717
603,1.8123553842306137,0.1255890130996704,0.0843019112944603,0.08437472581863403
604,1.812320053577423,0.1255575567483902,0.08430170267820358,0.08437454700469971
605,1.8122850805521011,0.1255260854959488,0.08430150151252747,0.08437439799308777
606,1.8122496753931046,0.12549462914466858,0.08430127054452896,0.08437423408031464
607,1.8122145980596542,0.12546320259571075,0.08430106937885284,0.0843740701675415
608,1.8121794313192368,0.12543176114559174,0.08430086076259613,0.08437390625476837
609,1.81214439868927,0.12540030479431152,0.08430065214633942,0.08437375724315643
610,1.8121091425418854,0.1253688484430313,0.0843004360795021,0.0843735933303833
611,1.8120741546154022,0.12533743679523468,0.08430022746324539,0.08437344431877136
612,1.8120390474796295,0.12530598044395447,0.08430002629756927,0.08437328040599823
613,1.8120039850473404,0.12527456879615784,0.08429981023073196,0.08437313139438629
614,1.811968818306923,0.12524312734603882,0.08429960161447525,0.08437296748161316
615,1.8119337260723114,0.1252116858959198,0.08429939299821854,0.08437281101942062
616,1.8118988126516342,0.12518027424812317,0.08429919183254242,0.08437266200780869
617,1.8118638694286346,0.12514883279800415,0.0842989906668663,0.08437251299619675
618,1.8118287920951843,0.12511740624904633,0.08429878205060959,0.08437235653400421
619,1.81179378926754,0.1250859797000885,0.08429857343435287,0.08437220752239227
620,1.8117589503526688,0.12505456805229187,0.08429837971925735,0.08437205851078033
621,1.8117239326238632,0.12502312660217285,0.08429817855358124,0.0843719020485878
622,1.8116889372467995,0.12499170750379562,0.08429796993732452,0.08437175303697586
623,1.811654083430767,0.1249602809548378,0.084297776222229,0.08437160402536392
624,1.8116192370653152,0.12492886185646057,0.08429757505655289,0.08437146246433258
625,1.8115841522812843,0.12489742785692215,0.08429736644029617,0.08437130600214005
626,1.811549425125122,0.12486597895622253,0.08429718017578125,0.0843711644411087
627,1.8115144968032837,0.12483455240726471,0.08429697155952454,0.08437102288007736
628,1.8114795610308647,0.12480311840772629,0.08429677784442902,0.08437086641788483
629,1.811444766819477,0.12477167695760727,0.0842965841293335,0.08437072485685349
630,1.8114097565412521,0.12474024295806885,0.08429637551307678,0.08437057584524155
631,1.8113750144839287,0.12470877915620804,0.08429618179798126,0.0843704417347908
632,1.8113401904702187,0.12467730790376663,0.08429598808288574,0.08437030017375946
633,1.811305359005928,0.12464582920074463,0.08429579436779022,0.08437015861272812
634,1.8112705200910568,0.12461434304714203,0.0842956006526947,0.08437001705169678
635,1.8112356811761856,0.12458285689353943,0.08429539948701859,0.08436988294124603
636,1.8112008646130562,0.12455139309167862,0.08429521322250366,0.0843697339296341
637,1.8111660927534103,0.12451989948749542,0.08429501950740814,0.08436959981918335
638,1.811131328344345,0.12448841333389282,0.08429483324289322,0.08436945825815201
639,1.8110964894294739,0.12445692718029022,0.0842946320772171,0.08436932414770126
640,1.8110617399215698,0.12442538142204285,0.08429444581270218,0.08436919003725052
641,1.8110270202159882,0.12439386546611786,0.08429425954818726,0.08436905592679977
642,1.8109920620918274,0.12436233460903168,0.08429405838251114,0.08436891436576843
643,1.8109574690461159,0.1243307963013649,0.08429388701915741,0.08436878025531769
644,1.8109226301312447,0.12429923564195633,0.08429368585348129,0.08436865359544754
645,1.8108877167105675,0.12426767498254776,0.08429349213838577,0.0843685120344162
646,1.810853160917759,0.124236099421978,0.08429331332445145,0.08436839282512665
647,1.8108182176947594,0.12420450896024704,0.08429311960935593,0.0843682512640953
648,1.810783565044403,0.12417291104793549,0.0842929482460022,0.08436811715364456
649,1.8107488304376602,0.12414130568504333,0.08429275453090668,0.08436799794435501
650,1.8107138648629189,0.12410969287157059,0.08429256081581116,0.08436785638332367
651,1.8106792569160461,0.12407806515693665,0.08429238200187683,0.08436773717403412
652,1.8106444329023361,0.1240464448928833,0.08429219573736191,0.08436760306358337
653,1.8106097355484962,0.12401480227708817,0.08429201692342758,0.08436747640371323
654,1.8105749562382698,0.12398315221071243,0.08429183065891266,0.08436734974384308
655,1.8105402365326881,0.1239514872431755,0.08429165184497833,0.08436722308397293
656,1.810505487024784,0.12391979247331619,0.084291473031044,0.08436709642410278
657,1.8104706406593323,0.12388807535171509,0.08429127931594849,0.08436697721481323
658,1.810435950756073,0.12385636568069458,0.08429110795259476,0.08436685055494308
659,1.8104011863470078,0.12382465600967407,0.08429092913866043,0.08436672389507294
660,1.8103662878274918,0.12379288673400879,0.08429074287414551,0.08436659723520279
661,1.8103316202759743,0.1237611249089241,0.08429056406021118,0.08436648547649384
662,1.8102968484163284,0.12372933328151703,0.08429039269685745,0.08436635881662369
663,1.8102621212601662,0.12369751185178757,0.08429022133350372,0.08436623960733414
664,1.810227245092392,0.1236656904220581,0.0842900350689888,0.08436612039804459
665,1.8101923391222954,0.12363383919000626,0.08428985625505447,0.08436599373817444
666,1.8101575151085854,0.123601995408535,0.08428967744112015,0.08436587452888489
667,1.8101229593157768,0.12357012182474136,0.08428951352834702,0.08436577022075653
